id,image_id,api_link,title,artist_title,date_start,date_end,date_display,place_of_origin,medium_display,artwork_type_title,category_titles
97887,aa787458-32e5-b9cf-09dc-cc48ab8403b6,https://api.artic.edu/api/v1/artworks/97887,The Interpreter Waved at the Youth,Frederic Remington,1900,1900,c. 1900,United States,Oil on canvas,Painting,['Arts of the Americas']
97890,7f755a11-26ef-8f17-0178-15029c321e88,https://api.artic.edu/api/v1/artworks/97890,Ceremony of the Fastest Horse,Frederic Remington,1900,1900,c. 1900,New York,Oil on canvas,Painting,['Arts of the Americas']
97892,a77ba670-02a8-b48b-303c-9aad5b5755c1,https://api.artic.edu/api/v1/artworks/97892,Nothing But Cheerful Looks Followed the Bat,Frederic Remington,1900,1900,c. 1900,United States,Oil on canvas,Painting,['Arts of the Americas']
97891,dcfa012e-b6ef-2bf7-a862-ee6e0ee9537d,https://api.artic.edu/api/v1/artworks/97891,I Will Tell the White Man,Frederic Remington,1900,1900,c. 1900,United States,Oil on canvas,Painting,['Arts of the Americas']
97895,6548b683-5854-16a6-e462-b3a81a0b99e2,https://api.artic.edu/api/v1/artworks/97895,The Fire Eater Raised His Arms to the Thunder Bird,Frederic Remington,1900,1900,c. 1900,New York,Oil on canvas,Painting,['Arts of the Americas']
97894,29a102da-4838-432b-7373-a3c7f5679d75,https://api.artic.edu/api/v1/artworks/97894,Rushing Red Lodges Passed through the Line,Frederic Remington,1900.0,1900.0,c. 1900,New York,Oil on canvas,Painting,['Arts of the Americas']
97893,14060224-d2c8-a442-d410-58043d6bc861,https://api.artic.edu/api/v1/artworks/97893,This Was a Fatal Embarkation,Frederic Remington,1898.0,1898.0,1898,New York,Oil on canvas,Painting,['Arts of the Americas']
97897,ddabac10-c2ca-95ce-73fe-f568bb59e9e3,https://api.artic.edu/api/v1/artworks/97897,The Fire-Eater Slung His Victim Across His Pony,Frederic Remington,1900.0,1900.0,c. 1900,New York,Oil on canvas,Painting,['Arts of the Americas']
97896,39fd7277-7714-ba0a-7218-7633f7a88923,https://api.artic.edu/api/v1/artworks/97896,First and Best Camp of the Trip,Frederic Remington,1895.0,1895.0,1895,New York,Oil on canvas,Painting,['Arts of the Americas']
97898,65304369-e498-cab1-d046-ece7e57c1dc6,https://api.artic.edu/api/v1/artworks/97898,Paddling the Wounded British Officer,Frederic Remington,1897.0,1897.0,1897,New York,Oil on canvas,Painting,['Arts of the Americas']
97907,005f82e8-fe78-0395-c03f-894a246fb922,https://api.artic.edu/api/v1/artworks/97907,A Mexican Vaquero,Frederic Remington,1890.0,1890.0,1890,New York,Oil on canvas,Painting,['Arts of the Americas']
97912,04a1a67f-d08b-35ea-bb90-770281b92abf,https://api.artic.edu/api/v1/artworks/97912,The Mexican Major,Frederic Remington,1889.0,1889.0,1889,New York,Oil on canvas,Painting,['Arts of the Americas']
8980,9694ca0c-c4c4-e48d-566f-4d248990cff4,https://api.artic.edu/api/v1/artworks/8980,Landscape with Two Poplars,Vasily Kandinsky,1912.0,1912.0,1912,Germany,Oil on canvas,Painting,['Modern Art']
118614,1c2cc4ae-7a15-b94e-1bcd-a588ffa38ac1,https://api.artic.edu/api/v1/artworks/118614,The Circus Rider,Marc Chagall,1922.0,1932.0,c. 1927,France,Oil on canvas,Painting,['Modern Art']
79588,d5ed2404-ea30-d3ed-283a-f6e6d27f169d,https://api.artic.edu/api/v1/artworks/79588,Girl with the Green Face,Alexei Jawlensky,1910.0,1910.0,1910,Germany,Oil on composition board,Painting,['Modern Art']
52992,39149ead-2dec-befd-b24b-3783502c4f3d,https://api.artic.edu/api/v1/artworks/52992,Mystical Head: Andrej,Alexei Jawlensky,1917.0,1917.0,1917,Germany,"Oil on paper, mounted on board",Painting,['Modern Art']
88580,eb4de760-69fa-b63e-3926-3055f5b41ef7,https://api.artic.edu/api/v1/artworks/88580,Black and White,Ellsworth Kelly,1960.0,1961.0,1960/61,United States,Oil on canvas,Painting,['Contemporary Art']
57211,73a313aa-e456-199d-3329-514f232c132c,https://api.artic.edu/api/v1/artworks/57211,East River,Ellsworth Kelly,1959.0,1959.0,1959,United States,Oil on canvas,Painting,['Contemporary Art']
185779,0e4128b8-7ec7-11e7-5eed-4e9ebc9aa0a4,https://api.artic.edu/api/v1/artworks/185779,Train Landscape,Ellsworth Kelly,1953.0,1953.0,1953,United States,Oil on canvas; three joined panels,Painting,['Contemporary Art']
157156,8b12267b-6fde-3424-281a-0cb74bb7e36a,https://api.artic.edu/api/v1/artworks/157156,Red Yellow Blue White and Black II,Ellsworth Kelly,1953.0,1953.0,1953,United States,Oil on canvas; 7 joined panels,Painting,"['Contemporary Art', 'Essentials']"
259839,b05d86ee-ecc4-c28c-3df3-0c2d65b6b1cb,https://api.artic.edu/api/v1/artworks/259839,This Little Pig Went to Market,Lilly Martin Spencer,1857.0,1857.0,c. 1857,United States,Oil on canvas,Painting,"['Arts of the Americas', 'Women artists']"
76571,33fc29fc-097b-576b-c9e6-c3352d9d3f15,https://api.artic.edu/api/v1/artworks/76571,View of Cotopaxi,Frederic Edwin Church,1857.0,1857.0,1857,United States,Oil on canvas,Painting,"['Essentials', 'Arts of the Americas']"
97908,211e903f-a1a3-76d5-90b0-13a1717ee210,https://api.artic.edu/api/v1/artworks/97908,Slave Market,Frederic Remington,1893.0,1893.0,1893,United States,Oil on canvas,Painting,['Arts of the Americas']
109529,567b2141-2556-c195-01fe-b47c6d1a63dc,https://api.artic.edu/api/v1/artworks/109529,Reminiscence of a Cathedral,František Kupka,1920.0,1923.0,1920/23,Czech Republic,Oil on canvas,Painting,['Modern Art']
256944,16db167d-1ecd-e2e3-f612-8f3be755d43c,https://api.artic.edu/api/v1/artworks/256944,Luna Park,Alex Katz,1960.0,1960.0,1960,United States,Oil on board,Painting,['Contemporary Art']
218575,9c12c0d0-669f-ab3f-fad0-630b0cdaf1c2,https://api.artic.edu/api/v1/artworks/218575,Mass Tone: Manganese Blue,Marcia Hafif,1974.0,1974.0,1974,United States,Oil on canvas,Painting,"['Contemporary Art', 'Women artists']"
72864,a75b2aba-0042-ae61-b3a0-0204e2b29b3c,https://api.artic.edu/api/v1/artworks/72864,Riter Fitzgerald,Thomas Eakins,1895.0,1895.0,1895,Philadelphia,Oil on canvas,Painting,['Arts of the Americas']
230381,a8b8f1e1-5f1b-3328-2848-e1cc29ad21fc,https://api.artic.edu/api/v1/artworks/230381,"Mass Tone Painting: Alizarin Crimson, April 24, 1974",Marcia Hafif,1974,1974,1974,United States,Oil on canvas,Painting,['Women artists']
149784,de5fffbf-8f53-43e5-cd53-ab4b7b0c70de,https://api.artic.edu/api/v1/artworks/149784,No. I.Z,Yayoi Kusama,1960,1960,1960,Japan,Oil on canvas,Painting,"['Contemporary Art', 'Women artists', 'Contemporary works by BIPOC artists, summer 2021']"
99655,3e04f8b6-ad21-f6bf-1ff1-926cf33a5b15,https://api.artic.edu/api/v1/artworks/99655,The Seine at Triel,Albert Marquet,1931,1931,1931,France,Oil on canvas,Painting,['Modern Art']
16532,c1bede9f-6e2d-7518-21d0-0f56a39a8866,https://api.artic.edu/api/v1/artworks/16532,"Pont Saint Michel, Paris",Albert Marquet,1905,1915,c. 1910,France,Oil on canvas,Painting,['Modern Art']
93342,40d69445-feb4-d6d5-bcad-bb142856f0a6,https://api.artic.edu/api/v1/artworks/93342,Rêverie (Portrait of Gabrielle Borreau),Gustave Courbet,1862,1862,1862,France,Oil on paper mounted on canvas,Painting,['Painting and Sculpture of Europe']
14574,ba4d7ead-bd10-e02d-6f5f-613050d7062e,https://api.artic.edu/api/v1/artworks/14574,Henri Degas and His Niece Lucie Degas (The Artist's Uncle and Cousin),Hilaire Germain Edgar Degas,1875.0,1876.0,1875/76,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
18951,8fe022ba-e358-5cda-aa70-d96edd0b4f20,https://api.artic.edu/api/v1/artworks/18951,Yellow Dancers (In the Wings),Hilaire Germain Edgar Degas,1874.0,1876.0,1874/76,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
84076,a867af78-9a29-c75b-33ab-2f21a2d92b3f,https://api.artic.edu/api/v1/artworks/84076,Café Singer,Hilaire Germain Edgar Degas,1879.0,1879.0,1879,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
13487,ca2932b4-6c0c-5482-2ae5-8b74926d7b73,https://api.artic.edu/api/v1/artworks/13487,Young Spartan Girls Challenging Boys,Hilaire Germain Edgar Degas,1855.0,1865.0,c. 1860,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
80604,a56877d3-f08c-e469-2b4c-81823ea30e40,https://api.artic.edu/api/v1/artworks/80604,Portrait after a Costume Ball (Portrait of Madame Dietz-Monnin),Hilaire Germain Edgar Degas,1879.0,1879.0,1879,France,"Distemper, with metallic paint and pastel, on fine-weave canvas, prepared with a glue size",Painting,['Painting and Sculpture of Europe']
97402,b4adaaf1-81ec-755d-a5df-15c85b63a86c,https://api.artic.edu/api/v1/artworks/97402,Minnie,Ed Paschke,1974.0,1974.0,1974,United States,Oil on linen,Painting,"['Contemporary Art', 'Chicago Artists', 'Essentials', 'SAIC Alumni and Faculty']"
50665,1900a32b-cb66-e710-58a5-09e2161dd77f,https://api.artic.edu/api/v1/artworks/50665,#10,John McLaughlin,1961.0,1961.0,1961,United States,Oil on canvas,Painting,['Contemporary Art']
198303,019be102-5584-b599-4e81-782a2dba1789,https://api.artic.edu/api/v1/artworks/198303,Tableau Vert,Ellsworth Kelly,1952.0,1952.0,1952,United States,Oil on wood,Painting,['Contemporary Art']
260638,4b4a86e5-bbdc-255b-a962-4d20e914df2a,https://api.artic.edu/api/v1/artworks/260638,El Hombre Sin Rostro,Raul Guerrero,1994.0,1994.0,1994,United States,Oil on linen,Painting,['Contemporary Art']
63141,516a4160-eb7e-a22a-5f30-b35e0c7cf88b,https://api.artic.edu/api/v1/artworks/63141,"William Merchant Richardson French, Director of Art Institute 1879-1914",Louis Betts,1905.0,1905.0,c. 1905,United States,Oil on canvas,Painting,['Arts of the Americas']
61263,4e15df56-0d91-c2e8-2135-6091054a6efb,https://api.artic.edu/api/v1/artworks/61263,Charles L. Hutchinson,Louis Betts,1914.0,1914.0,1914,United States,Oil on canvas,Painting,['Arts of the Americas']
223332,9f80e6de-296b-1d35-3e97-2a01998b9b63,https://api.artic.edu/api/v1/artworks/223332,Blue and Gold,Desmond Lazaro,2014.0,2014.0,2014,India,Gold leaf over gesso on blue fabric,Painting,['Arts of Asia']
102087,16369b49-adca-a356-5aa1-7265fd45870e,https://api.artic.edu/api/v1/artworks/102087,Virgin and Child,Unknown Central Italian,1445.0,1455.0,c. 1450,Central Italy,"Tempera and oil on panel, gold ground, arched top",Painting,['Painting and Sculpture of Europe']
102089,fd8ca91a-497c-6619-648c-f0f8fa116bfd,https://api.artic.edu/api/v1/artworks/102089,Mother and Two Children with Still Life,Adriaan de Lelie,1810.0,1810.0,1810,Holland,Oil on panel,Painting,['Painting and Sculpture of Europe']
102088,2f7bd26c-ffdf-0b4a-f1e2-8acd09554023,https://api.artic.edu/api/v1/artworks/102088,Assumption of the Virgin,Marcellus Koffermans,1501.0,1600.0,16th century,Flanders,Oil on panel,Painting,['Painting and Sculpture of Europe']
102090,956d658b-a59f-ee53-19eb-db81e526df36,https://api.artic.edu/api/v1/artworks/102090,The Beheading of Saint John the Baptist,Master Palanquinos,1490.0,1500.0,1490/1500,Spain,Tempera and oil on panel,Painting,['Painting and Sculpture of Europe']
102098,82b1ac6e-de4e-7e80-6bd8-e1f1bb0cb889,https://api.artic.edu/api/v1/artworks/102098,Phaeton Driving the Chariot of Phoebus,Unknown artist,1475.0,1500.0,1475/1500,Italy,Tempera or distemper on canvas,Painting,['Painting and Sculpture of Europe']
102096,af9fd892-6b39-27b9-0126-01de127c22a1,https://api.artic.edu/api/v1/artworks/102096,Saint Monica from an Augustinian altarpiece,Venetian School,1450.0,1475.0,1450/75,Venice,Tempera and oil on panel,Painting,['Painting and Sculpture of Europe']
102227,91a0f717-5508-af8a-4cef-9cbbc790287d,https://api.artic.edu/api/v1/artworks/102227,The Expulsion of Adam and Eve from Paradise,Benjamin West,1791.0,1791.0,"1791, retouched 1803",England,Oil on canvas,Painting,['Painting and Sculpture of Europe']
139886,26ea6163-7d98-9bce-704c-2518a0723c2e,https://api.artic.edu/api/v1/artworks/139886,The Assumption of the Virgin with Saints from an Augustinian altarpiece,Venetian School,1450.0,1475.0,1450/75,Venice,Tempera and oil on panel,Painting,['Painting and Sculpture of Europe']
139885,297d433a-dba2-d978-1d40-cb77fb6b6175,https://api.artic.edu/api/v1/artworks/139885,Saint Nicholas of Tolentino from an Augustinian altarpiece,Venetian School,1450.0,1475.0,1450/75,Venice,Tempera and oil on panel,Painting,['Painting and Sculpture of Europe']
139884,5f6b0f96-d934-b39c-c99a-e619185a832b,https://api.artic.edu/api/v1/artworks/139884,Bishop Saint from an Augustinian altarpiece,Venetian School,1450.0,1475.0,1450/75,Venice,Tempera and oil on panel,Painting,['Painting and Sculpture of Europe']
139889,4e3acaee-ac9b-9107-5dc7-0ff8ca50c6db,https://api.artic.edu/api/v1/artworks/139889,Saint Giustina of Padua from an Augustinian altarpiece,Venetian School,1450.0,1475.0,1450/75,Venice,Tempera and oil on panel,Painting,['Painting and Sculpture of Europe']
139888,b8e83afa-d1ec-95a2-12d8-deeecb9fa2b4,https://api.artic.edu/api/v1/artworks/139888,Saint Anthony Abbot from an Augustinian altarpiece,Venetian School,1450.0,1475.0,1450/75,Venice,Tempera and oil on panel.,Painting,['Painting and Sculpture of Europe']
139887,6572fa6f-f473-921d-a4bd-d0b97c3d565c,https://api.artic.edu/api/v1/artworks/139887,Bishop Saint from an Augustinian altarpiece,Venetian School,1450.0,1475.0,1450/75,Venice,Tempera and oil on panel,Painting,['Painting and Sculpture of Europe']
70125,524206a7-fb35-70d9-4b37-a0b7ac563be6,https://api.artic.edu/api/v1/artworks/70125,The Key,Jackson Pollock,1946.0,1946.0,1946,United States,Oil on linen,Painting,['Contemporary Art']
117188,da65d795-bcc7-90e6-769e-f431d67a8c2d,https://api.artic.edu/api/v1/artworks/117188,The Earth Is a Man,Matta,1942.0,1942.0,1942,France,Oil on canvas,Painting,"['Modern Art', 'Latin American']"
79598,f8715f4b-1a10-4e55-d7a9-2d80d1d76f4a,https://api.artic.edu/api/v1/artworks/79598,Above the Earth,Mark Tobey,1953.0,1953.0,1953,United States,Gouache on board,Painting,"['Contemporary Art', 'SAIC Alumni and Faculty']"
226693,9506a159-b5e0-2a26-f9f4-30fc5705c6b7,https://api.artic.edu/api/v1/artworks/226693,Summer,Joan Snyder,1970.0,1970.0,1970,United States,Oil and graphite on canvas,Painting,"['Contemporary Art', 'Women artists']"
134050,0fa47cd1-ade2-c57a-733f-ba3f08ee47be,https://api.artic.edu/api/v1/artworks/134050,Broken and Restored Multiplication,Suzanne Duchamp,1918.0,1919.0,1918–19,France,Oil and silver paper on canvas,Painting,"['Modern Art', 'Women artists']"
5173,53afd7af-a05d-50fa-33e6-046317c0c034,https://api.artic.edu/api/v1/artworks/5173,Twin Figures,Jean Hélion,1938.0,1938.0,March 1938,France,Oil on canvas,Painting,['Modern Art']
181775,c5f45c3e-f99a-ce23-f7ff-84fa11efd563,https://api.artic.edu/api/v1/artworks/181775,Pictograph-Symbol,Adolph Gottlieb,1942.0,1942.0,1942,United States,Oil on canvas,Painting,['Contemporary Art']
140645,7d9c811b-daf8-9ef8-d572-724e349f1a15,https://api.artic.edu/api/v1/artworks/140645,Night Sky #2,Vija Celmins,1991.0,1991.0,1991,United States,Alkyd on canvas mounted on aluminum,Painting,"['Contemporary Art', 'Essentials', 'Women artists']"
60259,781513e2-b5bd-2b7c-3156-9db115f2d22f,https://api.artic.edu/api/v1/artworks/60259,Towards the Unknown,Gunther Gerzso,1950.0,1950.0,1950,Mexico,Oil on hardboard,Painting,"['Contemporary Art', 'Latin American']"
8000,fb6f4e09-9bf8-3cd5-ad25-c913e4d0fb05,https://api.artic.edu/api/v1/artworks/8000,Self-Portrait,Boris Israelevich Anisfeld,1910.0,1910.0,1910,Russia,Oil on canvas,Painting,['Modern Art']
145247,fc156601-260e-0908-628c-0398ea317b3f,https://api.artic.edu/api/v1/artworks/145247,Peasant Brawl,André Masson,1955.0,1965.0,1961–63,France,Oil on canvas,Painting,['Contemporary Art']
122230,42411c30-02ce-1972-be90-06720ee774fd,https://api.artic.edu/api/v1/artworks/122230,Twilight,Hale Woodruff,1926.0,1926.0,c. 1926,United States,Oil on pressed paperboard,Painting,"['African Diaspora', 'African American artists', 'Arts of the Americas']"
2895,e358588d-f0b2-69a2-5b26-7d8594687a29,https://api.artic.edu/api/v1/artworks/2895,"Green Mountains, Canada",Georgia O'Keeffe,1932.0,1932.0,1932,United States,Oil on canvas,Painting,"['Women artists', 'Chicago Artists', 'SAIC Alumni and Faculty', 'Arts of the Americas']"
24687,b3688c8c-06f2-2a35-56bb-19de1a05344e,https://api.artic.edu/api/v1/artworks/24687,Yellow Hickory Leaves with Daisy,Georgia O'Keeffe,1928.0,1928.0,1928,United States,Oil on canvas,Painting,"['Women artists', 'Chicago Artists', 'SAIC Alumni and Faculty', 'Arts of the Americas']"
32630,0d8382f8-b876-8c93-c88b-2e89b4f0d2d9,https://api.artic.edu/api/v1/artworks/32630,The Black Place,Georgia O'Keeffe,1943.0,1943.0,1943,United States,Oil on canvas,Painting,"['Women artists', 'Chicago Artists', 'SAIC Alumni and Faculty', 'Arts of the Americas']"
70038,9a342ab4-d9a6-1187-9fe8-54886fd45620,https://api.artic.edu/api/v1/artworks/70038,From a Day with Juan IV,Georgia O'Keeffe,1977.0,1977.0,1977,United States,Oil on canvas,Painting,"['Women artists', 'Chicago Artists', 'SAIC Alumni and Faculty', 'Arts of the Americas']"
118577,dc49268e-ecd0-6603-67f7-aad81769bda2,https://api.artic.edu/api/v1/artworks/118577,Red Hills with Flowers,Georgia O'Keeffe,1937.0,1937.0,1937,United States,Oil on canvas,Painting,"['Women artists', 'Chicago Artists', 'SAIC Alumni and Faculty', 'Arts of the Americas']"
158750,f6517995-3f7b-4499-1214-33496c4b471c,https://api.artic.edu/api/v1/artworks/158750,Road - Mesa with Mist,Georgia O'Keeffe,1961.0,1961.0,1961,Abiquiu,Oil on canvas,Painting,"['Women artists', 'Chicago Artists', 'SAIC Alumni and Faculty', 'Arts of the Americas']"
158749,67b6776b-09df-bf71-72e9-5b43446906b4,https://api.artic.edu/api/v1/artworks/158749,"Peru - Machu Picchu, Morning Light",Georgia O'Keeffe,1957.0,1957.0,1957,United States,Oil on canvas,Painting,"['Women artists', 'Chicago Artists', 'SAIC Alumni and Faculty', 'Arts of the Americas']"
158752,a5b8d8f3-79a4-6ee4-bf3e-ce143cc9d2fd,https://api.artic.edu/api/v1/artworks/158752,The White Place in Sun,Georgia O'Keeffe,1943.0,1943.0,1943,Abiquiu,Oil on canvas,Painting,"['Women artists', 'Chicago Artists', 'SAIC Alumni and Faculty', 'Arts of the Americas']"
158751,ba74b990-fc26-64fd-4704-328e99e1eef8,https://api.artic.edu/api/v1/artworks/158751,Spring,Georgia O'Keeffe,1923.0,1924.0,1923–24,Lake George,Oil on canvas,Painting,"['Women artists', 'Chicago Artists', 'SAIC Alumni and Faculty', 'Arts of the Americas']"
152753,c25baf47-f09d-18ad-c1be-9e0ba16b5aef,https://api.artic.edu/api/v1/artworks/152753,Untitled,Ed Clark,1957.0,1957.0,1957,United States,"Oil on canvas and paper, on wood",Painting,"['Contemporary Art', 'African Diaspora', 'African American artists']"
86385,f7f9615d-2c2b-6b23-47b2-cd6cdc846504,https://api.artic.edu/api/v1/artworks/86385,City Landscape,Joan Mitchell,1955.0,1955.0,1955,United States,Oil on linen,Painting,"['Contemporary Art', 'Essentials', 'Women artists', 'SAIC Alumni and Faculty', 'Chicago Artists']"
110867,f67d49b0-90a6-7aa3-29ab-77e5d1e9fd9c,https://api.artic.edu/api/v1/artworks/110867,Tight-Rope Walker,Jean Louis Forain,1880.0,1890.0,c. 1885,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
81500,6c82c31d-c89d-6bf3-6517-7726897818ae,https://api.artic.edu/api/v1/artworks/81500,Theocritus,Jean Charles Cazin,1880.0,1890.0,1885/90,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
238973,a1b95950-0bd0-3b9c-b59c-04325904267f,https://api.artic.edu/api/v1/artworks/238973,Scholar's Rock,Zhao Lin,1999.0,1999.0,1999,China,Ink on paper,Painting,['Arts of Asia']
234480,20dc42f2-3f2d-b68a-964b-6681ed507985,https://api.artic.edu/api/v1/artworks/234480,Famous Scenes of Yandang Mountain,Yao Kuang,1601.0,1699.0,"Qing dynasty (1644–1911), 17th–century",China,Handscroll; ink and colors on paper,Painting,['Arts of Asia']
242595,00eaf6af-8e86-ebf2-c376-3ea2ef390198,https://api.artic.edu/api/v1/artworks/242595,Crows Going Back to Their Nest - Satire on the King of Wu,Wang Dongling,2017.0,2017.0,2017,China,"Acrylic on plexi glass board, framed",Painting,"['Japanese', 'Arts of Asia']"
