id,image_id,title,artist_title,date_start,date_end,date_display,place_of_origin,medium_display,artwork_type_title,category_titles
62042,d9bde524-38b2-4262-3338-e4d06a50746d,"Still Life with Dead Game, Fruits, and Vegetables in a Market",Frans Snyders,1614,1614,1614,Flanders,Oil on canvas,Painting,['Painting and Sculpture of Europe']
59847,0f951635-312c-0829-451b-553f461c5518,Cupid Chastised,Bartolomeo Manfredi,1613,1613,1613,Italy,Oil on canvas,Painting,['Painting and Sculpture of Europe']
111613,55cd82ad-be40-3ccc-11a5-cdbcc6c70d20,The Temptation of the Magdalene,Jacob Jordaens,1611,1622,c. 1616/17,Flanders,Oil on panel,Painting,['Painting and Sculpture of Europe']
60235,180cdc30-fead-cf71-8f2c-b3fbb929f457,"Arjuna Slays Karna, from a copy of the Razmnama",Mughal,1611,1621,c. 1616-1617,India,Opaque watercolor and gold on paper,Painting,['Arts of Asia']
27310,7c752046-744f-2f68-482b-a7fd42550f2b,The Holy Family with Saints Elizabeth and John the Baptist,Peter Paul Rubens,1610,1620,c. 1615,Flanders,Oil on panel,Painting,"['Painting and Sculpture of Europe', 'Essentials']"
100342,8df04a6e-cc79-491b-86d4-388c2b33d888,Saint Francis,Peter Paul Rubens,1610,1620,c. 1615,Flanders,Oil on panel,Painting,['Painting and Sculpture of Europe']
250762,73a93ee5-b169-73f4-4db9-6e738eca7fce,Melancholia,Domenico Fetti,1610,1620,c. 1615,Italy,Oil on canvas,Painting,['Painting and Sculpture of Europe']
8953,a8fd8a92-d5fd-bb98-5d70-f970ab1788b8,The Capture of Samson,Peter Paul Rubens,1609,1610,1609–10,Flanders,Oil on panel,Painting,['Painting and Sculpture of Europe']
65509,75886aaa-002a-2047-a05c-baf73f0ac093,The Feast in the House of Simon,"Domenico Theotokópoulos, called El Greco",1608,1614,about 1608–14,Spain,Oil on canvas,Painting,['Painting and Sculpture of Europe']
64996,dd6290e0-9a2b-27c8-c9ae-19837939b934,Jupiter Rebuked by Venus,Abraham Janssens,1607,1618,c. 1612/13,Flanders,Oil on canvas,Painting,['Painting and Sculpture of Europe']
64029,599e0546-ed58-0224-a623-39a8e3b51ef8,Bouquet of Flowers in an Earthenware Vase,"Jan Brueghel, the elder",1605,1615,c. 1610,Flanders,Oil on panel,Painting,['Painting and Sculpture of Europe']
88619,2a6d3782-8d79-e526-e382-b482579aff3d,Aeneas Rescuing Anchises from Burning Troy,"Hendrick van Steenwijck, the Younger",1605,1620,1605/20,Flanders,Oil on panel,Painting,['Painting and Sculpture of Europe']
32091,28cdca78-e3f4-9d13-df34-92585f1e8938,Virgin and Child with Angels,Giulio Cesare Procaccini,1605,1615,c. 1610,Italy,Oil on panel,Painting,['Painting and Sculpture of Europe']
15260,d47db02e-de1b-0ba5-28f9-b4f7e8527016,The Judgement of Zaleucus,Otto van Veen,1605,1610,1605/10,Netherlands,Oil on panel,Painting,['Painting and Sculpture of Europe']
256795,1dae4ac9-d33c-56e4-06d5-985b6be3898c,"Venus, Cupid and Ceres",Cornelis Cornelisz.,1604,1604,1604,Netherlands,Oil on canvas,Painting,['Painting and Sculpture of Europe']
105466,9bc9134c-6b57-80be-c118-566667a615ae,The Battle between the Gods and the Giants,Joachim Antonisz. Wtewael,1603,1613,c. 1608,Netherlands,Oil on copper,Painting,['Painting and Sculpture of Europe']
48776,e8c48b99-4c1f-7ecf-0747-c5957b48f4f7,Man in Armour,Antonio Puga,1602,1648,17th century,Spain,Oil on canvas,Painting,['Painting and Sculpture of Europe']
234480,20dc42f2-3f2d-b68a-964b-6681ed507985,Famous Scenes of Yandang Mountain,Yao Kuang,1601,1699,"Qing dynasty (1644–1911), 17th–century",China,Handscroll; ink and colors on paper,Painting,['Arts of Asia']
72190,b7a594db-5c71-253b-aedc-4226d8661f11,An Old Man in a Fur Cap,Karel van der Pluym,1601,1700,1650/60,Holland,Oil on cradled panel,Painting,['Painting and Sculpture of Europe']
3999,38619dcc-7b32-1aba-e8b0-77624d1904fd,Portrait of a Princess,Mughal,1601,1799,17th/18th century,India,Opaque watercolor and gold on paper,Painting,['Arts of Asia']
28275,9fb700af-7a3e-a0e4-6c72-bde01130912a,Portrait of an Aged Courtier,Mughal,1601,1700,c. 1680,India,Opaque watercolor and gold on paper,Painting,['Arts of Asia']
50578,1e92bc76-86f8-3b85-740c-af8dc6a9cd2f,Portrait of a Beauty,Mughal,1601,1700,17th century,India,Opaque watercolor and gold on paper,Painting,['Arts of Asia']
160030,107dd824-9ae2-b091-9787-5901d5e300da,The Ecstasy of Saint Francis,Giovanni Baglione,1601,1601,1601,Italy,Oil on canvas,Painting,['Painting and Sculpture of Europe']
111637,389e3222-0ff0-9e88-4b84-80e78fbb6b8d,Queen Margaret of Spain,Andrés  López  López Polanco,1601,1611,c. 1610,Spain,Oil on canvas,Painting,['Painting and Sculpture of Europe']
41426,21de3ab9-5ef4-c0b1-9712-acaad0229562,Strange Rocks,Gao Yang,1600,1700,"Ming dynasty (1368–1644), early 17th century",China,Hanging scroll; ink and light color on paper,Painting,['Arts of Asia']
48781,b3c54b1d-5c7e-0244-00f0-a468aa8ebdb8,Poem in Running Script,Zhang Ruitu,1600,1649,"Ming Dynasty, 17th century",China,Hanging scroll; ink on paper,Painting,['Arts of Asia']
43158,778f759c-d7fd-8895-60b0-85ccfd88c982,Landscape in the Style of Ni Zan,Dong Qichang,1600,1650,"Ming Dynasty, early 17th century",China,Fan painting; ink on gold paper,Painting,['Arts of Asia']
16340,5f1fda6c-f116-c251-1cee-c6bad53d8d18,Mountain Road with Travelers,"Joos de Momper, II",1600,1635,c. 1610/25,Flanders,Oil on cradled panel,Painting,['Painting and Sculpture of Europe']
110767,e7d7ca13-6630-b5ba-69cc-48c126f14d5d,Mountain Landscape,"Joos de Momper, II",1600,1625,1600/25,Flanders,Oil on panel,Painting,['Painting and Sculpture of Europe']
28857,edf68284-ce38-4d0b-3c93-91b05d575e1b,Man with a Ruff,Anthony van Dyck,1600,1699,17th century,Flanders,Oil on canvas,Painting,['Painting and Sculpture of Europe']
152019,63a98f96-93d4-a6a7-4309-c24818135b9f,Saint John the Baptist in the Wilderness,Denys Calvaert,1600,1619,1600/19,Flanders,Oil on copper,Painting,['Painting and Sculpture of Europe']
131915,5acf227e-4a04-ef83-65e3-84285f9af16d,Lovers in a Zenana Garden at Night,Mughal,1600,1799,17th/18th century,India,Opaque watercolor and gold on paper,Painting,['Arts of Asia']
70594,7858447e-b366-d831-6174-903925be68e4,The Lion Tamer,Sadiqi,1600,1625,"Safavid dynasty (1501–1722), early 17th century",Iran,Ink and gold on paper,Painting,['Arts of Asia']
49204,f44fbe2b-9fe6-d553-bd21-8c1d229115a2,Portrait of a Young Prince,Islamic,1600,1630,"Safavid dynasty (1501–1722), c.1600/1630",Isfahan,Ink and color on paper,Painting,['Arts of Asia']
15305,ac23f590-c2b3-0560-5058-ae4cc59b890d,Virgin and Child Adored by Saint Francis,Francesco Albani,1600,1620,c. 1606/07,Italy,Oil on copper,Painting,['Painting and Sculpture of Europe']
84709,f2021182-1302-f76f-97f1-4e7850030e3b,Still Life with Game Fowl,Juan Sánchez Cotán,1600,1603,1600/03,Spain,Oil on canvas,Painting,"['Painting and Sculpture of Europe', 'Essentials']"
93521,e82a9c7e-86ff-f3d2-c033-fad90e6b37b1,Portrait of an Artist or Scholar,Mughal,1599,1699,17th century,India,"Watercolor, opaque watercolor, and gold on paper",Painting,['Arts of Asia']
29437,47bf7f21-3ed2-ce57-6313-61ba197e4645,Landscape,Wang Jian,1598,1677,"Qing dynasty (1644–1911), 1598–1677",China,Hanging scroll; ink and light color on silk,Painting,['Arts of Asia']
80553,0a991ed0-5816-1fbe-33d2-a12c384334ab,"Nicolas Rubens, the artist's son",Peter Paul Rubens,1597,1640,late 1630s,Flanders,Oil on panel,Painting,['Painting and Sculpture of Europe']
67362,52098776-6e2e-9683-e258-7b1cec8660dd,Saint Martin and the Beggar,"Domenico Theotokópoulos, called El Greco",1597,1600,about 1597–about 1600,Spain,Oil on canvas,Painting,['Painting and Sculpture of Europe']
93737,25bad661-3b81-9925-0832-1d43a4327288,Landscape with Figures,"Joos de Momper, II",1595,1605,c. 1600/25,Flanders,Oil on panel,Painting,['Painting and Sculpture of Europe']
76810,dd426324-06b1-4173-d376-3d7994886021,European Banquet Scene (or The Marriage Feast at Cana?),Mughal,1595,1605,"Mughal period, c. 1600",India,Opaque watercolor and gold on paper,Painting,['Arts of Asia']
11390,7904b9d2-675f-7aeb-88c3-e29cd519b7be,Portrait of a Noblewoman Dressed in Mourning,Jacopo da Empoli,1595,1605,c. 1600,Italy,Oil on canvas,Painting,['Painting and Sculpture of Europe']
46314,19d1878d-943a-d47f-c32e-2ce56f917bc2,Allegory of Venus and Cupid,Imitator of Titian,1595,1605,c. 1600,Italy,Oil on canvas,Painting,['Painting and Sculpture of Europe']
21907,b703b636-976c-b35b-8a8e-f8df3f5ba003,Saint Francis Kneeling in Meditation,"Domenico Theotokópoulos, called El Greco",1595,1600,about 1595–about 1600,Spain,Oil on canvas,Painting,['Painting and Sculpture of Europe']
86233,d2c1e32e-f890-a12a-19e0-f8d638d19bdf,Landscape after Wang Meng,Wang Shimin,1592,1680,"Qing dynasty (1644–1911), 1664",China,Hanging scroll; ink and light color on paper,Painting,['Arts of Asia']
4089,beb2f648-c934-34ba-ba3d-f30db836c6b1,Venus and Mars with Cupid and the Three Graces in a Landscape,Domenico Tintoretto,1590,1595,1590/95,Italy,Oil on canvas,Painting,['Painting and Sculpture of Europe']
87310,cfc37aba-dbd8-90c8-8b9d-abce8aa4502c,"Al-Mu'tazz Sends Gifts to Abdulla ibn Abdulla, from a copy of the Tarikh-i Alfi",Mughal,1587,1599,c. 1592-1594,India,Opaque watercolor and gold on paper,Painting,['Arts of Asia']
76816,c3c4fa77-ae12-1e5e-cc8a-0bde4f1be2ca,"The Young Emperor Akbar Arrests the Insolent Shah Abu’l-Maali, page from a manuscript of the Akbarnama",Basawan,1585,1595,c. 1590-1595,India,Opaque watercolor and gold on paper,Painting,"['Arts of Asia', 'Arts of Asia 100']"
140588,1c8c83cd-676f-dbd2-cd54-c61667c2386b,"Kichik Beg Wounded during Babur's Attack on Qalat, from a copy of the Baburnama (Book of Babur)",Mughal,1585,1595,c. 1590,India,Opaque watercolor and gold on paper,Painting,['Arts of Asia']
24315,fb2f5e90-003e-5505-e8b6-5eafd01fc3a1,Portrait of a Gentleman,Jacopo Palma Il Giovane,1585,1595,c. 1590,Italy,Oil on canvas,Painting,['Painting and Sculpture of Europe']
76879,b613ef4a-4b31-7e83-c5c0-80954bcdc1c1,Prince Riding in Chariot Drawn by Goats,Mughal,1580,1725,c. 1585,India,Opaque watercolor and gold on paper,Painting,['Arts of Asia']
59974,a1775398-4fc3-0e36-d0dd-dd0587ef4918,Saint Jerome in the Wilderness,Workshop of Paolo Veronese,1580,1590,1585/90,Italy,Oil on canvas,Painting,['Painting and Sculpture of Europe']
110782,7ee5e05c-9dfa-ef87-2dd9-2696da7dbc74,Diana and Actaeon,Jacopo Bassano,1580,1590,1585/92,Italy,Oil on canvas,Painting,['Painting and Sculpture of Europe']
64920,84bc6762-6a64-dde5-5dc3-ec31c75aa32b,Tarquin and Lucretia,Tintoretto,1578,1580,1578–80,Italy,Oil on canvas,Painting,['Painting and Sculpture of Europe']
87479,47fd1564-93f5-f30b-7786-013421133b4a,The Assumption of the Virgin,"Domenico Theotokópoulos, called El Greco",1577,1579,1577–79,Spain,Oil on canvas,Painting,"['Painting and Sculpture of Europe', 'Art Institute Icons', 'Essentials']"
89984,97b98ceb-d869-ccfb-84f4-993cfbd98089,Washing the White Elephant,Chang Shêng-yu,1575,1600,"Ming dynasty (1369–1644), late 16th century",China,Handscroll; ink and colors on paper,Painting,['Arts of Asia']
120662,975ff738-5334-e791-1efc-bd41109dab3a,"Zal Climbing to Rudaba, page from a copy of the Shahnama of Firdausi",Islamic,1575,1590,"Safavid dynasty (1501–1722), dated 1580/90",Shiraz,Opaque watercolor and gold on paper,Painting,['Arts of Asia']
49011,448fbb2a-4171-9c2b-e3cc-9a3ba2effcfe,History of the Life of Tao Yuanming,Li Zongmo,1573,1636,Ming dynasty (1368–1644),China,Handscroll; ink on paper,Painting,['Arts of Asia']
107920,da8bbe90-a4a4-a9a8-5b38-f64f6799e6a6,"Portrait of Elizabeth of Austria, Wife of King Charles IX of France",Imitator of François Clouet,1571,1572,after 1571,France,Oil on panel,Painting,['Painting and Sculpture of Europe']
4085,0ccbf8fe-3d94-b231-a6a8-018e67a42d77,Virgin and Child with Saints John the Baptist and Anthony Abbot,Follower of Paolo Veronese,1570,1630,1575/1625,Italy,Oil on canvas,Painting,['Painting and Sculpture of Europe']
111618,6bde48ea-58f0-33eb-2d0b-a45aff7131e6,The Battle of Zama,Cornelis Cort,1567,1578,after 1567,Netherlands,Oil on panel,Painting,['Painting and Sculpture of Europe']
44816,f2a05278-c678-41d0-f72b-fc7e0b6e42f8,Venus and Cupid,Luca Cambiaso,1565,1575,c. 1570,Italy,Oil on canvas,Painting,['Painting and Sculpture of Europe']
5096,6f67b87f-5e9c-3a35-143a-122ffeb0caee,The Creation of Eve,Veronese (Paolo Caliari),1565,1575,1570/80,Italy,Oil on canvas,Painting,['Painting and Sculpture of Europe']
55655,cf9fbcbd-3b50-ec79-e80a-9c60c9def6d7,Portrait of a Lady,Giovanni Antonio Fasolo,1565,1570,1565/70,Italy,Oil on canvas,Painting,['Painting and Sculpture of Europe']
75974,494a09fc-407c-8329-06b3-fbf364a594b2,Portrait of a Court Lady,Anthonis Mor,1565,1575,1560/70,Netherlands,Oil on canvas,Painting,['Painting and Sculpture of Europe']
93554,30df0db9-ad8a-7671-87a9-4bdd1bee9563,Portrait of a Lady of the Wentworth Family (Probably Jane Cheyne),Hans Eworth,1563,1563,1563,Flanders,Oil on panel,Painting,['Painting and Sculpture of Europe']
109487,11d1c6e6-f051-0a5e-5c7b-57f935b6d181,Portrait of a Young Woman,Joachim Beuckelaer,1562,1562,1562,Flanders,Oil on panel,Painting,['Painting and Sculpture of Europe']
109323,5c9cfee1-4287-1494-dcf6-4a967c734a44,Virgin and Child with the Young Saint John the Baptist,Jacopo Bassano,1560,1565,1560/65,Italy,Oil on canvas,Painting,['Painting and Sculpture of Europe']
80540,b978b0e6-455e-8800-40c4-fe044f8196fe,Portrait of Don Juan of Austria,Alonso Sánchez Coello,1560,1570,1559/60,Netherlands,"Oil on panel, transferred to canvas",Painting,['Painting and Sculpture of Europe']
40599,6e93633b-1b96-c3ba-201e-5be700a6df71,Portrait of a Seated Woman,Anthonis Mor,1560,1570,1560/65,Netherlands,"Oil on panel, mounted on aluminum sheet",Painting,['Painting and Sculpture of Europe']
43196,93da9f5a-2655-34f1-ea30-e1c77d89772a,Calligraphy,Chen Jiru,1558,1639,1558–1639,China,Fan painting; ink on gold paper,Painting,['Arts of Asia']
43204,0f3c0994-250c-55f0-5f6f-1b7824de84a2,Calligraphy,Dong Qichang,1555,1636,Ming Dynasty(1368–1664);1555–1636,China,Fan painting; ink on gold paper,Painting,['Arts of Asia']
43192,e7f402e6-aa32-c8a6-9bf2-2aef90f5631f,Calligraphy,Dong Qichang,1555,1636,1555–1636,China,Fan painting; ink on gold paper,Painting,['Arts of Asia']
58698,41966cec-34ad-7600-ee8e-40c86081334e,Portrait of a Woman with a Prayer Book,"Bartholomaeus Bruyn, the younger",1555,1565,1560/70,Germany,Oil on panel,Painting,['Painting and Sculpture of Europe']
24684,9a29cc5d-3779-c9ab-2aa2-0df7b6c3f391,Francesco de' Medici,Alessandro Allori,1555,1565,c. 1560,Italy,Oil on panel (poplar),Painting,['Painting and Sculpture of Europe']
4081,bc24fe7f-4171-c785-bff2-b2ed3777a47d,Gian Lodovico Madruzzo,Giovanni Battista Moroni,1551,1552,1551/52,Italy,Oil on canvas,Painting,['Painting and Sculpture of Europe']
59874,00ca7b9d-5cf8-6e05-aea6-bf10ae13e393,Portrait of a Woman,Hans Eworth,1550,1575,1562,Flanders,Oil on panel,Painting,['Painting and Sculpture of Europe']
93372,34ecfe47-70cc-7f1d-fc4d-af7ba35a570c,Study Head of a Bearded Man,"Frans Floris, I",1550,1580,c. 1565,Flanders,Oil on panel,Painting,['Painting and Sculpture of Europe']
79774,5d52a808-7eb4-8651-f7c7-4e3ffaa06389,Portrait of a Man,Corneille de Lyon,1550,1560,1550/60,France,Oil on panel,Painting,['Painting and Sculpture of Europe']
59969,f3b42980-b546-95d6-2052-65e60ecf7ff5,Portrait Presumed to Be of Antonio Zantani,Unknown Italian,1550,1560,1550/60,Venice,Oil on panel,Painting,['Painting and Sculpture of Europe']
16324,a9a7c804-dc4e-d779-22b7-eaae989c6acd,"Portrait of Louise de Halluin, dame de Cipierre",Corneille de Lyon,1545,1565,c. 1555,France,Oil on panel,Painting,['Painting and Sculpture of Europe']
110869,1bdba183-8dfc-4e43-e8e2-70ad0e0f1647,Portrait of a Woman,Master of the 1540s,1544,1544,1544,Belgium,Oil on panel,Painting,['Painting and Sculpture of Europe']
35184,f9017423-3a2d-2f9c-b114-951678d4929b,The Fall of Man with Scenes of the Creation,Augustus Cordus,1544,1544,1544,Germany,Oil on panel,Painting,['Painting and Sculpture of Europe']
110242,8b529ec9-7a47-28bf-8d09-3c993fa5d4aa,The Temptation of Saint Jerome,Giorgio Vasari,1541,1548,1541/48,Italy,Oil on panel,Painting,['Painting and Sculpture of Europe']
21445,98295d2e-7a5f-e1cb-8898-2d587fd67938,Mary Magdalene,Moretto da Brescia,1540,1550,1540/50,Brescia,Oil on canvas,Painting,['Painting and Sculpture of Europe']
79310,cfb93975-cf1f-ccf9-9169-f318ff3d5584,Pulling Oars under Clearing Autumn Skies (Distant Mountains),Lu Zhi,1540,1550,Ming dynasty (1368–1644); c. 1545,China,Hanging scroll; ink and color on paper,Painting,['Arts of Asia']
75988,ba00552f-6717-7a61-a948-fe98f1752940,Portrait of a Gentleman,Pietro Marescalchi,1540,1550,1540/50,Feltre,Oil on canvas,Painting,['Painting and Sculpture of Europe']
10509,90a2969d-542a-e97f-09dd-fa1310d91acf,Saint Helen Testing the True Cross,Tintoretto,1540,1550,c. 1545,Italy,Oil on canvas,Painting,['Painting and Sculpture of Europe']
96558,39be9eee-83ac-15eb-de79-f657bd10aecf,The Flight into Egypt,Unknown Venetian,1540,1550,1540/50,Venice,Oil on canvas,Painting,['Painting and Sculpture of Europe']
75317,f720f594-61eb-4cd6-f699-85d973bfdafd,Flowers of the Four Seasons 四季花卉图,Chen Jiayan,1539,1625,"Qing dynasty (1644–1912), 1659 清代",China,Handscroll; ink on paper,Painting,['Arts of Asia']
59856,f5eb11a2-945f-f7cb-9994-ab54e8f24804,The Crucifixion,"Lucas Cranach, the Elder",1538,1538,1538,Germany,Oil on panel,Painting,['Painting and Sculpture of Europe']
75361,7d5dcd32-b556-6d64-c90e-d195717f633f,The Peach Blossom Spring 桃花源圖,Qiu Ying,1535,1560,Late Ming (1368–1644) or early Qing (1644–1912) dynasty 明朝,China,Handscroll; ink and color on silk,Painting,['Arts of Asia']
43151,a8254c8b-3475-9ab3-5b43-2ed225d9d32b,Landscape,Qiu Ying,1535,1560,Ming dynasty (1369–1644); 1535–1560,China,Fan painting; ink and color on gold paper,Painting,['Arts of Asia']
110759,2b751a0e-a492-7fa9-749c-6667cdd1c928,Alessandro de' Medici,"Pontormo, (Jacopo Carrucci)",1534,1535,1534/35,Italy,Oil on panel,Painting,['Painting and Sculpture of Europe']
21672,26ac1e6d-e547-0d9d-707b-7cec76babb60,Portrait of Fridrich Rorbach,Conrad Faber,1532,1532,1532,Germany,Oil on panel,Painting,['Painting and Sculpture of Europe']
158137,61b21209-3e50-6eae-8056-9232dd6aecff,The Death of St. Peter Martyr,Giovanni Girolamo Savoldo,1530,1535,1530/35,Italy,Oil on canvas,Painting,['Painting and Sculpture of Europe']
72193,5bf8ad56-c6dd-195e-c894-175dd028d926,Portrait of a Gentleman,Veneto-Lombardian School,1530,1550,1530/50,Italy,Oil on panel,Painting,['Painting and Sculpture of Europe']
16958,315d1927-efc2-a249-a35d-7df1ed7afe1f,Virgin and Child with the Young Saint John the Baptist,Agnolo Bronzino,1527,1530,1527/30 or later,Florence,Oil on panel,Painting,['Painting and Sculpture of Europe']
111663,8ce5043b-dd57-bee3-517b-f5941f40bc71,Virgin and Child,Circle of Adriaen Isenbrant,1525,1535,1520/50,Bruges,Oil on panel,Painting,['Painting and Sculpture of Europe']
86441,1bb08195-44b0-030c-c610-9fb6bb45e9b0,Portrait of a Man,Flemish School,1525,1550,1525/50,Flanders,Oil on oak panel,Painting,['Painting and Sculpture of Europe']
59914,944214ae-3994-9db1-591b-1b0e77f07ff9,Portrait of Leonhard Fuchs,German School,1525,1525,1525,Germany,Oil on panel,Painting,['Painting and Sculpture of Europe']
21668,b07c2b88-f2a2-4d0a-e401-ebf8d7928373,Eve,"Lucas Cranach, the Elder",1525,1542,1533/37,Germany,Oil on panel,Painting,['Painting and Sculpture of Europe']
111718,0356e981-edc5-56ad-1a64-9ebdae3c5aab,Adam,"Lucas Cranach, the Elder",1525,1542,1533/37,Germany,Oil on panel,Painting,['Painting and Sculpture of Europe']
16264,1d9d6627-ce60-028f-51d2-5522dea3beea,Saint Augustine and an Augustinian Canoness,Northern Netherlandish School,1525,1550,1525/50,Holland,Oil on panel,Painting,['Painting and Sculpture of Europe']
